Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_PW,Tot_SC_PW,Tot_ST_PW,Tot_BC_PW,Tot_OC_PW,Tot_LW,Tot_SC_LW,Tot_ST_LW,Tot_BC_LW,Tot_OC_LW
2025,10,KAMAREDDY,MADNOOR,Wadlam,1807202,Mansuram Thanda,1,0,1,0,0,2,0,1,1,0
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Ramannapeta,2315209,Ramannapet-8,1,0,0,1,0,4,0,0,3,1
2025,10,KAMAREDDY,MADNOOR,Jukkal,1807068,Ladegaon-1,4,0,0,4,0,14,0,0,14,0
2025,10,MULUGU,ETURUNAGARAM (T),AKULAVARI GHANPUR,2103010,Butaram,1,0,1,0,0,2,0,2,0,0
2025,10,MULUGU,ETURUNAGARAM (T),AKULAVARI GHANPUR,2103210,Acharyanagar - II,4,4,0,0,0,1,1,0,0,0
2025,10,HANMAKONDA,HANAMKONDA (U),Velair,2104131,Maddelagudam,4,0,0,4,0,5,3,0,2,0
2025,10,HANMAKONDA,HANAMKONDA (U),Velair,2104133,Chintathanda,4,0,4,0,0,4,0,4,0,0
2025,10,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Nanamdanam,2302056,Singireddygudem,6,6,0,0,0,3,3,0,0,0
2025,10,MAHABUBNAGAR,MAHABUBNAGAR (R),Kakarlapad,1412352,Teegalapally-2,5,0,0,5,0,3,0,0,3,0
2025,10,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Nanamdanam,2302005,Chandupatla-2,9,1,0,7,1,2,0,0,2,0
2025,10,MULUGU,ETURUNAGARAM (T),MALLURU,2117016,Odagudem - II,3,0,1,2,0,2,0,1,1,0
2025,10,MULUGU,ETURUNAGARAM (T),MALLURU,2117035,Kotha Mallur-2,2,0,0,2,0,1,0,0,1,0
2025,10,MAHABUBNAGAR,MAHABUBNAGAR (R),Kodur,1412101,Venkatapur-2,9,5,0,4,0,1,1,0,0,0
2025,10,MAHABUBNAGAR,MAHABUBNAGAR (R),Kakarlapad,1412301,Chennareddypally,6,0,0,6,0,0,0,0,0,0
2025,10,HANMAKONDA,HANAMKONDA (U),Somidi,2116114,Rahmath Nagar,8,0,1,7,0,4,0,1,3,0
2025,10,MEDAK,RAMAYAMPET,Akkannapet,1708045,THONIGANDLA-1,2,0,0,2,0,2,0,0,2,0
2025,10,HANMAKONDA,HANAMKONDA (U),Dharmasagar,2104082,Dharmasagar-2,8,5,0,3,0,2,2,0,0,0
2025,10,MEDAK,RAMAYAMPET,Akkannapet,1708245,Damarachervu LT,1,0,1,0,0,0,0,0,0,0
2025,10,HYDERABAD,GOLKONDA,Zirra,1604127,Sattanna Galli,7,0,0,4,3,2,0,0,2,0
2025,10,HANMAKONDA,HANAMKONDA (U),Raipura,2114036,Paddamagadda -3,11,5,3,2,1,4,3,0,1,0
2025,10,NALGONDA,DEVARAKONDA,MUDIGONDA,2304383,Putalram Thanda,0,0,0,0,0,0,0,0,0,0
2025,10,SANGAREDDY,NARAYANKHED,Anthwar,1706186,Lingapur - 2,4,0,0,4,0,3,0,0,1,2
2025,10,SANGAREDDY,NARAYANKHED,Anthwar,1706188,Venkatapur - 2,7,0,0,6,1,1,0,0,1,0
2025,10,MAHABUBABAD ,GUDUR,Dharamaravancha,2105246,Ausali Thanda,4,1,3,0,0,1,1,0,0,0
2025,10,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302211,Husenabad,10,0,0,7,3,4,1,0,3,0
2025,10,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302213,Tagore Road,13,2,1,8,2,4,1,2,1,0
2025,10,PEDDAPALLI,MANTHANI,GUNJAPADUGU,2010011,Potharam-1,8,0,1,7,0,2,1,0,1,0
2025,10,PEDDAPALLI,MANTHANI,EGLASPOOR,2010018,Akkepally,7,0,0,7,0,2,0,0,2,0
2025,10,PEDDAPALLI,MANTHANI,GUNJAPADUGU,2010118,Dhubbapally,0,0,0,0,0,0,0,0,0,0
2025,10,PEDDAPALLI,MANTHANI,EGLASPOOR,2010213,Chinna Odela 11,4,1,0,3,0,1,0,0,1,0
2025,10,PEDDAPALLI,MANTHANI,GUNJAPADUGU,2010218,Gunjapadugu -5,1,0,0,1,0,3,0,0,3,0
2025,10,WARANGAL,NARSAMPET,DEEKSHAKUNTA,2112164,Dharma Thanda-1,3,0,3,0,0,2,0,2,0,0
2025,10,KAMAREDDY,BANSWADA,Nasrullabad,1802214,Nachampally (T),3,0,3,0,0,0,0,0,0,0
2025,10,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,jaggaiahpet,2113134,Jaggaiahpet - III,3,0,0,3,0,1,0,0,1,0
2025,10,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,jaggaiahpet,2113227,Beemnagar Thanda,0,0,0,0,0,0,0,0,0,0
2025,10,MAHABUBABAD ,DORNAKAL,Kampally,2118173,Beelyanaik thanda,5,0,5,0,0,1,0,1,0,0
2025,10,MAHABUBABAD ,DORNAKAL,Kampally,2118180,Paluku Bodu Thanda,7,0,7,0,0,0,0,0,0,0
2025,10,KHAMMAM,SATTUPALLI,Kistaram,2219026,VENGALRAO NAGAR 1,7,0,1,6,0,0,0,0,0,0
2025,10,SIDDIPET,HUSNABAD,KOHEDA,2003127,Pedasamudrala-III,4,1,0,3,0,1,1,0,0,0
2025,10,SIDDIPET,SIDDIPET,Chinnakodur,1710155,ALLIPUR-II,2,0,0,2,0,4,0,0,4,0
2025,10,ADILABAD,JAINAD,Bela,1901213,BELA-V,1,0,0,1,0,2,0,0,0,2
2025,10,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,CHANDRUGONDA,2220028,Ayyannapalem  SC,8,2,0,5,1,0,0,0,0,0
2025,10,MAHABUBABAD ,THORRUR,Haripirala,2110260,Swola Thanda,4,0,3,1,0,3,0,3,0,0
2025,10,KAMAREDDY,YELLAREDDY,Yellareddy,1810006,Yellareddy - VI,3,0,0,0,3,5,0,0,3,2
2025,10,NIZAMABAD,BODHAN,Rakasipet,1804011,LBS Nagar,12,0,0,3,9,15,0,0,8,7
2025,10,NIZAMABAD,BODHAN,Rakasipet,1804013,Goshala,20,1,0,19,0,20,0,1,18,1
2025,10,JAGITYAL,MALLIAL,Ibrahimnagar,2009209,Lothunoor-2,5,4,0,1,0,3,2,0,1,0
2025,10,JAGITYAL,MALLIAL,Ibrahimnagar,2009216,Vengalapur,5,3,0,1,1,9,4,0,3,2
2025,10,KAMAREDDY,YELLAREDDY,Gandhari,1810129,Gandhari-IV,3,0,0,2,1,4,0,0,4,0
2025,10,KAMAREDDY,YELLAREDDY,Ylr_Mathamal,1810029,Thimmapur,2,0,1,1,0,6,0,2,4,0
2025,10,JAGITYAL,MALLIAL,Poodur,2009073,Apparaopet,2,0,0,2,0,0,0,0,0,0
2025,10,MAHABUBABAD ,THORRUR,Nellikudur,2109551,Munigalavedu-4,2,1,0,1,0,3,0,1,2,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Inugurthy,2109358,Kokya Thanda,6,0,6,0,0,2,0,2,0,0
2025,10,SIDDIPET,SIDDIPET,Bharathnagar,1710257,MURSHAD GADDA-II,6,0,0,3,3,12,2,0,7,3
2025,10,SIDDIPET,SIDDIPET,Bharathnagar,1710262,HANUMAN NAGAR-II,6,0,0,1,5,6,0,0,3,3
2025,10,SIDDIPET,SIDDIPET,Bharathnagar,1710264,CHARAVADAN-II,11,0,0,10,1,9,0,0,9,0
2025,10,SANGAREDDY,SADASIVAPET,Nandikandi,1709023,Nizampur- III,7,3,0,3,1,1,1,0,0,0
2025,10,NALGONDA,MIRYALAGUDA (U),ANNARAM,2307027,Salventoil Mill,1,1,0,0,0,10,2,2,6,0
2025,10,NALGONDA,MIRYALAGUDA (U),ANNARAM,2307264,Kottur,1,0,0,1,0,2,1,0,1,0
2025,10,NAGARKURNOOL,KOLLAPUR,Sathapur,1417188,Kothapeta,7,2,0,5,0,0,0,0,0,0
2025,10,MAHABUBABAD ,DORNAKAL,Gopalapuram,2211050,Seripuram,1,0,1,0,0,2,0,2,0,0
2025,10,MAHABUBABAD ,DORNAKAL,Gopalapuram,2211064,Gopalapuram,4,1,0,3,0,5,1,0,4,0
2025,10,SANGAREDDY,JOGIPET,Jogipet,1703007,Jogipet - 7,8,0,0,6,2,1,0,0,1,0
2025,10,KARIMNAGAR,GANGADHARA,Ramadugu,2002060,Gopalraopet-1,19,9,0,10,0,1,1,0,0,0
2025,10,KARIMNAGAR,GANGADHARA,Ramadugu,2002095,Rangasaipally-2,3,0,0,2,1,6,4,0,2,0
2025,10,NIRMAL,BHAINSA,Kamole,1911211,Degaon III,7,0,1,2,4,5,0,0,4,1
2025,10,MAHABUBABAD ,DORNAKAL,Mulkanooru,2211199,Mangalthanda-1,4,0,4,0,0,2,0,2,0,0
2025,10,MAHABUBABAD ,DORNAKAL,Gundrathimadugu,2118129,Thatya Thanda,4,0,4,0,0,2,0,2,0,0
2025,10,PEDDAPALLI,MANTHANI,KAMANPUR,2010097,Penchikalpeta-1,5,0,0,5,0,1,0,0,1,0
2025,10,PEDDAPALLI,MANTHANI,KAMANPUR,2010148,KAMANPOOR-5,7,0,0,4,3,0,0,0,0,0
2025,10,PEDDAPALLI,MANTHANI,KAMANPUR,2010234,Mulkalapally,1,0,0,1,0,3,1,0,2,0
2025,10,JAGITYAL,DHARMAPURI,Sarangapur,2005253,Arapapally IV,4,0,0,4,0,4,0,0,2,2
2025,10,NIZAMABAD,ARMOOR,Pipri,1801144,Pipri-1,8,0,0,5,3,4,0,0,3,1
2025,10,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Jammigudem,2201053,V Gangaram,1,0,1,0,0,2,0,2,0,0
2025,10,HANMAKONDA,PARKAL,Parkal,2113005,Srinivasa Colony,8,1,0,7,0,8,0,1,6,1
2025,10,HANMAKONDA,PARKAL,Parkal,2113188,Dogbangalow,4,2,0,1,1,3,0,2,1,0
2025,10,JANGAON,KODAKANDLA,Chinnamadur,2108142,Choudur-I,6,2,0,4,0,0,0,0,0,0
2025,10,NAGARKURNOOL,KOLLAPUR,Kodair,1410264,Veddewada,2,0,0,2,0,2,0,0,2,0
2025,10,NARAYANPET,MAKTHAL,Makthal,1414008,Makthal-VIII,13,0,0,7,6,6,1,0,2,3
2025,10,NARAYANPET,MAKTHAL,Makthal,1414021,Gurlapally,5,0,0,3,2,2,0,0,2,0
2025,10,NARAYANPET,MAKTHAL,Makthal,1414272,Vanaikunta,7,1,0,5,1,6,0,0,6,0
2025,10,SANGAREDDY,NARAYANKHED,Narayankhed,1706008,Chalagidda thanda,17,0,17,0,0,0,0,0,0,0
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Kodurupaka,2016090,Vardavelli-2,4,0,0,4,0,0,0,0,0,0
2025,10,RANGAREDDY,IBRAHIMPATANAM,Manchal,1504052,Tallpallyguda,3,1,1,1,0,7,2,0,5,0
2025,10,KAMAREDDY,MADNOOR,Pulkkal,1807101,Seetarampally,7,0,1,6,0,3,1,0,2,0
2025,10,KAMAREDDY,MADNOOR,Dongly,1807067,Lachan,8,1,0,5,2,0,0,0,0,0
2025,10,KAMAREDDY,MADNOOR,Dongly,1807135,Takli (Small),2,1,1,0,0,2,0,0,2,0
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Nampalli,2014320,GURRAMVANIPALLY,3,0,0,3,0,4,1,0,2,1
2025,10,NALGONDA,DEVARAKONDA,MUDIGONDA,2304380,Vadthya Thanda,2,0,2,0,0,1,0,1,0,0
2025,10,MAHABUBABAD ,GUDUR,MATTEWADA,2105049,Nelavancha,4,0,4,0,0,1,0,1,0,0
2025,10,MAHABUBABAD ,GUDUR,Gangaram,2105151,Peddayellapur,6,0,1,4,1,0,0,0,0,0
2025,10,MAHABUBABAD ,GUDUR,Gangaram,2105185,Mahadevunigudem,3,0,3,0,0,0,0,0,0,0
2025,10,MULUGU,ETURUNAGARAM (T),CHINTHAGUDEM,2103211,Buttaigudem - IV,4,4,0,0,0,0,0,0,0,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Indira Nagar,2109043,Vikram Nagar SC Colony,7,2,1,2,2,2,1,0,1,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Indira Nagar,2109045,Pathipaka-3,6,4,2,0,0,5,2,2,0,1
2025,10,MAHABUBABAD ,MAHABUBABAD,Alli Gudem,2211276,Narayanapuram,2,0,1,1,0,2,0,2,0,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Kambalapally,2109079,Kambalapally-5,2,0,1,1,0,2,2,0,0,0
2025,10,JAGITYAL,MALLIAL,Poodur,2009071,Pudoor-3,4,1,0,3,0,2,0,0,2,0
2025,10,KAMAREDDY,YELLAREDDY,Nagireddypet,1810057,Kichannapet,1,0,0,1,0,2,0,0,1,1
2025,10,NAGARKURNOOL,NAGARKURNOOL,Palem,1404045,Boyapur,6,0,0,6,0,2,0,0,2,0
2025,10,KAMAREDDY,KAMAREDDY,UTHNOOR,1806062,Modegama-2,12,0,0,8,4,4,0,0,3,1
2025,10,KAMAREDDY,KAMAREDDY,UTHNOOR,1806064,Bhumpalli-2,17,0,0,17,0,3,0,0,3,0
2025,10,YADADRI-BHUVANGIRI,MOTHKUR (R),Addagudur,2309025,Dharmaram,3,1,0,2,0,1,0,0,1,0
2025,10,MAHABUBNAGAR,MAHBUBNAGAR (U),Ramaiahbowli,1413039,Telugugari  I,17,1,0,14,2,2,1,0,0,1
2025,10,KAMAREDDY,KAMAREDDY,HARIJANAWA,1806198,Ambedkar Nagar,4,2,1,1,0,6,2,0,3,1
2025,10,RANGAREDDY,HAYATHNAGAR,Balapur,1503102,Jalpally - II,17,4,0,1,12,7,4,0,2,1
2025,10,RANGAREDDY,HAYATHNAGAR,Balapur,1503117,Sajied Nagar,26,1,0,0,25,16,0,0,0,16
2025,10,SANGAREDDY,PATANCHERU,Rudraram,1707011,Ganapathiguda,5,4,0,1,0,1,1,0,0,0
2025,10,SANGAREDDY,PATANCHERU,Rudraram,1707126,Lakdaram -II,14,0,0,12,2,5,0,0,4,1
2025,10,SANGAREDDY,PATANCHERU,Rudraram,1707128,Rudraram - II,4,0,1,2,1,2,0,0,1,1
2025,10,VIKARABAD,VIKARABAD,Sidduloor,1511039,Gottimukula,11,4,0,4,3,5,2,0,3,0
2025,10,HYDERABAD,GOLKONDA,karwan,1604049,Shivaji Nagar,11,2,0,4,5,0,0,0,0,0
2025,10,MAHABUBNAGAR,MAHABUBNAGAR (R),Koilkonda,1412198,Veerannapally,1,1,0,0,0,1,0,0,1,0
2025,10,MEDAK,RAMAYAMPET,Ramayampet,1708176,Ramayampet IX,9,0,0,8,1,2,0,0,2,0
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Dharmaram,2016143,Kolanoor-2,9,0,0,9,0,8,0,0,7,1
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Yadagirigu,2301127,Prashanth nagar-1,9,1,0,8,0,3,0,0,2,1
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Yadagirigu,2301132,Masaipeta-2,6,5,0,1,0,5,2,0,3,0
2025,10,NAGARKURNOOL,ACHAMPETA (R) ,Udimilla,1401366,Pallarutipenta,1,0,1,0,0,1,0,1,0,0
2025,10,WANAPARTHY,ATMAKUR,Kothakota,1419341,Banthikunta thanda,3,0,3,0,0,0,0,0,0,0
2025,10,JANGAON,JANGAON,Jangaon (U),2107025,Gundlagadda 2,5,0,0,4,1,6,0,0,4,2
2025,10,SURYAPET,CHIVEMLA,Chandupatla,2317303,Gudi Thanda,0,0,0,0,0,2,0,2,0,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Gonpad,1406105,Sangala,7,1,0,6,0,2,2,0,0,0
2025,10,WANAPARTHY,ATMAKUR,Kothakota,1419248,Sankireddypallythanda,3,0,3,0,0,0,0,0,0,0
2025,10,KHAMMAM,KALLUR,Peruvancha,2204025,Peruvancha-4,2,0,0,1,1,2,0,0,1,1
2025,10,MAHABUBNAGAR,DEVERAKADRA,Kandur,1407207,PONNAKAL - II,5,0,0,4,1,4,0,0,4,0
2025,10,JANGAON,JANGAON,Bachannapeta,2101179,Kodavatur-II,7,3,0,4,0,5,2,0,3,0
2025,10,JANGAON,JANGAON,Lingampally,2101209,Pochannapet -II,12,11,0,1,0,3,1,0,2,0
2025,10,HYDERABAD,CHARMINAR,Gowlipura,2205297,Gulshan Iqbal colony,6,0,0,0,6,1,0,0,0,1
2025,10,RANGAREDDY,AMANGAL,Amangal,1402059,Ramnunthala-I,2,0,1,1,0,0,0,0,0,0
2025,10,SANGAREDDY,NARAYANKHED,Nizampet,1706147,Sanjivanraopet - IV,7,0,0,6,1,3,0,0,3,0
2025,10,SIDDIPET,DUBBAK,Venkatraopet,1701103,Govardhangiri,8,0,3,4,1,8,0,3,3,2
2025,10,NALGONDA,DEVARAKONDA,KANDHUKUR,2304137,Nagaradubba Thanda,8,0,8,0,0,0,0,0,0,0
2025,10,KAMAREDDY,MADNOOR,Bichkunda,1807041,Gunde Kalloor,3,2,0,1,0,4,3,0,1,0
2025,10,KAMAREDDY,MADNOOR,Bichkunda,1807177,Doulthapoor,1,0,0,1,0,3,1,0,2,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Chinthalapet,1406010,IV Ward,5,0,0,5,0,6,0,0,5,1
2025,10,JANGAON,JANGAON,Bachannapeta,2101250,Gopalnagar -II,24,12,0,11,1,2,1,0,1,0
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Bondugula,2301180,Singaram-1,5,0,0,5,0,1,0,0,1,0
2025,10,NALGONDA,NAKREKAL,Cherkupally,2311039,Inupamula -I,9,5,0,3,1,2,2,0,0,0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405223,DHYAGADODDI,9,0,0,9,0,4,1,0,3,0
2025,10,KHAMMAM,KALLUR,Penubally,2204129,Penubally-4,2,2,0,0,0,5,5,0,0,0
2025,10,KHAMMAM,KALLUR,Penubally,2204429,Chinthalapalem,5,0,5,0,0,0,0,0,0,0
2025,10,JANGAON,JANGAON,Wadlakonda,2107065,Adavikeshwapur,4,0,0,4,0,3,1,0,2,0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Devarakadra,1403187,Devarakadra-4,4,0,0,4,0,1,0,0,1,0
2025,10,JANGAON,JANGAON,Jangaon (U),2107015,Hanuman Wada,4,0,0,3,1,4,1,1,2,0
2025,10,SURYAPET,CHIVEMLA,Chandupatla,2317105,Pandibandathanda,1,0,1,0,0,0,0,0,0,0
2025,10,RANGAREDDY,AMANGAL,Kadthal,1402216,Peddireddy cheruvu thanda,1,0,1,0,0,3,0,3,0,0
2025,10,KHAMMAM,KALLUR,Thallada,2204079,Narayanapuram -1,9,0,0,9,0,5,0,0,4,1
2025,10,NIZAMABAD,ARMOOR,Mamidipally,1801114,Mamidipally-5,17,1,0,15,1,0,0,0,0,0
2025,10,KAMAREDDY,BANSWADA,Pitlam,1802007,Pitlam-1,7,0,0,6,1,5,0,0,5,0
2025,10,KAMAREDDY,BANSWADA,Pitlam,1802009,Pitlam-3,6,0,0,1,5,3,0,0,1,2
2025,10,KAMAREDDY,BANSWADA,Pitlam,1802114,Pothureddypally,4,0,0,4,0,3,0,0,2,1
2025,10,JAGITYAL,DHARMAPURI,nerella,2005174,Ramaiah Pally I,3,0,0,2,1,0,0,0,0,0
2025,10,MAHABUBABAD ,DORNAKAL,Mulkalapally,2118050,Chilakkoyalapadu - III,2,0,1,1,0,3,0,2,1,0
2025,10,MAHABUBABAD ,DORNAKAL,Mulkalapally,2118073,Kannegundla,1,0,0,1,0,2,0,0,2,0
2025,10,MAHABUBABAD ,DORNAKAL,Mulkalapally,2118080,Seethrampur Banjara,0,0,0,0,0,0,0,0,0,0
2025,10,JANGAON,JANGAON,Lingampally,2101204,Narayanapur,10,3,0,6,1,1,0,0,1,0
2025,10,NALGONDA,NAKREKAL,Kattangur,2311001,Ambativagu,5,0,0,5,0,1,0,0,1,0
2025,10,HYDERABAD,CHARMINAR,Amberpet,1603170,Bharath nagar,5,1,1,2,1,4,2,0,2,0
2025,10,HYDERABAD,CHARMINAR,Amberpet,1603172,Thurab nagar-II,3,0,0,3,0,4,1,0,1,2
2025,10,KHAMMAM,KALLUR,Kalluru,2204420,Chinyathanda,3,1,2,0,0,0,0,0,0,0
2025,10,VIKARABAD,KODANGAL,Balampet,1409172,RAIYALAGATTU TANDA,4,0,4,0,0,1,0,1,0,0
2025,10,NAGARKURNOOL,ACHAMPETA (R) ,Hazipoor,1401075,Pulijala-II,4,3,0,1,0,1,1,0,0,0
2025,10,NAGARKURNOOL,ACHAMPETA (R) ,Hazipoor,1401275,Bolgatpally-2,1,0,0,1,0,1,0,1,0,0
2025,10,NAGARKURNOOL,ACHAMPETA (R) ,Hazipoor,1401284,Jayaram thanda ,6,0,6,0,0,3,0,3,0,0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Korremula,1503121,Venkatapur-1,9,1,0,8,0,5,0,0,5,0
2025,10,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302092,Yapagunethanda,3,0,3,0,0,3,0,3,0,0
2025,10,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302190,Urbancolony - II,3,1,0,2,0,2,1,0,1,0
2025,10,HYDERABAD,GOLKONDA,Ziyaguda,1604093,M Bagh,3,0,0,1,2,8,2,0,1,5
2025,10,HYDERABAD,GOLKONDA,Ziyaguda,1604142,K S NAGAR - II,6,0,0,6,0,1,0,0,1,0
2025,10,SURYAPET,TUNGATURTI,Jalalpuram,2318168,Raghavapuram,5,0,2,3,0,0,0,0,0,0
2025,10,HYDERABAD,SECUNDERABAD,RAM NAGAR,1602172,Dayanand Nagar,2,0,0,1,1,3,0,0,2,1
2025,10,MEDAK,NARSAPUR,Narayanapur,1705286,Lalthanda  (ST),3,0,3,0,0,1,0,1,0,0
2025,10,MEDAK,NARSAPUR,Narayanapur,1705288,Lacharam  (ST),1,0,1,0,0,1,0,1,0,0
2025,10,JOGULAMBA-GADWAL,MANOPADU,Manopad,1416030,madduru-II,7,6,0,1,0,6,5,0,1,0
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416181,Thimmapuram-1,8,0,0,8,0,1,0,0,1,0
2025,10,KHAMMAM,MADHIRA,WYRA 2,2210106,Gannavaram-II,2,0,0,2,0,1,0,0,1,0
2025,10,NARAYANPET,MADDUR,KANKURTHY,1411214,Vitalapoor  II,15,15,0,0,0,1,1,0,0,0
2025,10,NARAYANPET,MADDUR,KANKURTHY,1411216,Gadpa II,5,0,0,5,0,4,3,0,1,0
2025,10,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,126 Jagathgirigutta,1512058,Anjaiah Nagar-IV,17,5,1,7,4,7,6,0,1,0
2025,10,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,126 Jagathgirigutta,1512060,Jagathgiri gutta - I,10,1,0,8,1,2,1,0,1,0
2025,10,SIDDIPET,GAJWEL,Ramsagar,1702044,Ramaram-I,4,0,0,3,1,3,0,0,3,0
2025,10,RANGAREDDY,MAHESHWARAM,Kandukur,1505072,Kandukur I,7,0,1,2,4,10,1,0,5,4
2025,10,RANGAREDDY,MAHESHWARAM,Kandukur,1505121,Mala Gudur,4,4,0,0,0,1,1,0,0,0
2025,10,ADILABAD,JAINAD,Bharampur,1901111,Devapur-I,10,3,0,7,0,5,1,0,4,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Mahabubabad,2109015,Ambedkar Colony,3,1,0,2,0,0,0,0,0,0
2025,10,NAGARKURNOOL,NAGARKURNOOL,Nagarkurnool,1417028,Nallavelly,8,5,0,2,1,8,4,0,4,0
2025,10,NALGONDA,KONDAMALLEPALLY,Kondamallapally,2304024,Janigani Thanda,0,0,0,0,0,1,0,1,0,0
2025,10,JANGAON,STN.GHANPUR,ZAFFERGADH,2104142,Zaffargahd-3,8,2,0,5,1,2,0,0,2,0
2025,10,JANGAON,STN.GHANPUR,ZAFFERGADH,2104144,Zaffargahd-5,4,0,1,3,0,1,0,0,1,0
2025,10,JANGAON,STN.GHANPUR,ZAFFERGADH,2104178,Timmapur-2,4,0,0,4,0,0,0,0,0,0
2025,10,WARANGAL,WARDHANNAPETA,Parvathagiri,2115233,MUNJALAKUNTA THANDA,6,0,5,1,0,1,0,1,0,0
2025,10,WARANGAL,WARANGAL(U),Khilla Warangal,2106207,Vasanthapur II,6,5,0,1,0,2,2,0,0,0
2025,10,WARANGAL,WARANGAL(U),Khilla Warangal,2114095,M Fort -2,13,0,1,12,0,14,0,0,13,1
2025,10,NALGONDA,KONDAMALLEPALLY,Kondamallapally,2304315,Chinthakuntla-II,2,1,0,1,0,4,1,0,3,0
2025,10,NALGONDA,KONDAMALLEPALLY,Kondamallapally,2304317,Deshmukkuntha,0,0,0,0,0,0,0,0,0,0
2025,10,RANGAREDDY,HAYATHNAGAR,Nadergul,1503087,Jillaluguda - III,11,4,1,6,0,5,2,0,3,0
2025,10,RANGAREDDY,HAYATHNAGAR,Thurkayamjal,1503053,Torror - I,8,3,0,5,0,2,1,0,1,0
2025,10,VIKARABAD,PARGI,parigi,1508003,Premnagar,6,0,1,4,1,2,1,0,1,0
2025,10,KAMAREDDY,KAMAREDDY,TADWAI,1806126,Tadwai-6,6,0,0,6,0,2,0,0,2,0
2025,10,KAMAREDDY,KAMAREDDY,TADWAI,1806128,Chandapoor-2,4,4,0,0,0,2,2,0,0,0
2025,10,MAHABUBNAGAR,MAHBUBNAGAR (U),NANCHERLA,1508267,Rusumpally-2,3,0,0,3,0,0,0,0,0,0
2025,10,MAHABUBABAD ,GUDUR,Gundenga,2105232,Chinthal thanda,2,2,0,0,0,1,0,0,0,1
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Konaraopeta,2016124,Kondapur,2,0,1,1,0,6,1,1,3,1
2025,10,SIDDIPET,DUBBAK,Mirdoddi,1701077,Kaslabad-II,9,1,0,8,0,3,0,0,3,0
2025,10,HANMAKONDA,HANAMKONDA (U),Peddapindial,2104113,Mallakpalli-1,6,0,0,4,2,2,0,0,2,0
2025,10,RANGAREDDY,IBRAHIMPATANAM,Rangapuram,1504086,Loyapally -1,9,0,3,6,0,6,0,3,3,0
2025,10,SANGAREDDY,NARAYANKHED,Manoor,1706408,Kamalapoor thanda,1,0,1,0,0,0,0,0,0,0
2025,10,MEDAK,RAMAYAMPET,Masaipet,1708280,Peddapur,2,1,1,0,0,1,1,0,0,0
2025,10,KAMAREDDY,DOMAKONDA,Palwancha,1805195,Issaipet-3,6,0,0,6,0,2,1,0,1,0
2025,10,VIKARABAD,TANDUR,Mambapur,1510068,MUMBAPUR I,20,0,0,13,7,5,0,0,4,1
2025,10,VIKARABAD,TANDUR,Mambapur,1510272,Erragadda Tanda,3,0,3,0,0,0,0,0,0,0
2025,10,VIKARABAD,TANDUR,Gowthapur,1510285,Gowthapur Polish Unit,5,0,0,2,3,5,0,0,1,4
2025,10,NARAYANPET,MAKTHAL,Krishna,1414089,Gudeballur I,8,1,0,7,0,9,0,0,9,0
2025,10,NARAYANPET,MAKTHAL,Krishna,1414123,Alampally-I,4,0,0,4,0,5,0,0,4,1
2025,10,NARAYANPET,MAKTHAL,Narva,1403108,Jakkanna Pally,4,0,0,3,1,6,0,0,5,1
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Velvarthy,2315225,vemulakondagutta,1,0,0,1,0,1,0,0,0,1
2025,10,NARAYANPET,MAKTHAL,Madwar,1414225,P.C Kunta-1,7,0,0,4,3,9,0,0,8,1
